roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,04
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,05
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,06
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,07
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,08
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,09
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,10
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,11
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,12
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,13
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,14
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,15
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,16
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,17
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,18
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,19
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,20
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,21
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,22
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,23
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,00
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,01
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,02
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,03
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,04
16,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-15,05
